text,sentiment
terjadi kemacetan di gt cikupa   jakarta   tangerang merak  karena ada pemeriksaan terkait kelengkapan surat selama ppkm <USERNAME> <USERNAME> <URL>,2.0
"@sundayflawless Hbd pacarnya nopik, doaku ppkm kelar corona kelar biar kalian ldrnya nggak ngenes2 bgt😘",2.0
bbrp org pengen ppkm  bahkanlockdown dan ujungnya menuntut bansos  beberapa lagi pilih ppkm dihapuskan dan berharap prokes jadi tameng utama  aku sih pilih yg kedua  org yg punya motivasi kuat dlm bertahan hidup  tidak hanya kesehatan  ekonomi keluarga jg jd prioritas utama,1.0
<USERNAME> ppkm koh,2.0
<USERNAME> <USERNAME> ap ppkm versi mu mnieez,2.0
<USERNAME> aku ga kenapa abis vaksin  cuma ngantuk aja  abis bobo bentar udah kek biasa lagi,2.0
  yang namanya ibadah kan niatnya kepada allah jdi bapak bapak sekalian gausah takut sama pandemi  karena mau pake <NUM> masker sekalipun kalau takdirnya meninggal ya meninggal  ,1.0
<USERNAME> <USERNAME> vaksin aja mbak  habis itu masa bodoh ama keluarga yg bebal  masa bodoh lah  tetep vaksin bukan kategori durhaka kok ,1.0
hadiri gerai vaksin presisi polri yang akan dilaksanakan pada   hari   senin tanggal   <NUM> juli <NUM> jam   <NUM>  <NUM>   <NUM>  <NUM> wita tempat   gor dewara  sanggulan kediri  tabanan  ìnasicovid    <URL>,2.0
"VIRAL... Di Tengah PPKM Darurat, Menteri Jokowi Tampak Riang Gembira Tertawa-tawa 'Jalan-jalan' di Amerika Serikathttps://https://t.co/5G9eivnjOs https://t.co/JjccdxRGuR",2.0
<USERNAME> kwkwkwkww sama persis keadaan nya ama ppkm    pusing pala kami muter ,2.0
  kle kemarin siapa ya yang jual jasa print sertif vaksin  aku lupa save,2.0
"Tetap Jaga Protokol kesehatan saat PPKM darurat dan waspada terhadap kelompok yg gemar provikasi tekait Pandemi Covid 19.

#WaspadaProvokasiSaatPandemi https://t.co/5ECaEsAj0y",2.0
<USERNAME> rasa nak maki la org miskin celup ni  nsib tk trmakiya allah dia punya demand ni msti dh biasa hdup sng  bila covid hlg krja mcm ni la gayanya  elok org mcm ni jgn tlong trus  sng bg je sardin tu  x pyh bg syur   ayam apatah lg daging  yg kt palestine tu lg layak trima bntuan,2.0
<USERNAME> ngga isoman cuma keluar rumah juga ga bisa kemana soalnya kan ppkm jalan pada di tutup toko pun tutup juga   ,1.0
covid jahat bgt anjingg,2.0
tak perlu dengan ledakan bom atom  cukup dengan ledakan covid sudah membuat jepang angkat kaki  ,1.0
pemberlakuan pembatasan kegiatan masyarakat   ppkm  darurat di kota medan mulai diterapkan hari ini  senin   <NUM>  <NUM>  <NUM>  hingga <NUM> juli <NUM>  <URL>,2.0
covid  <NUM> varian delta terdeteksi di sumut <URL>,2.0
lagi antri vaksin  gitu masi ada mas² lepas masker buat ngerokok emang anj mana ga minggir dulu  ttp di barisan,2.0
yang dirumah aja masih bisa kena covid  gimana dengan yang diluar rumah  yuk care sama lingkungan  kurangi mencerna berita negatif yang bisa menurunkan imun  mulai dengan senyuman   positive thinking  dan yakin ini segera berakhir  ,0.0
kalo lagi batuk pilek apa boleh di vaksin   hari ini di tempatku penyuntikan vaksin terakhir   sudah di daftar sama anggota kader   kalo suami wajib karna kerja   amp  butuh surat vaksin   amp  sampe sekarang aku msh batuk pilek ,1.0
"@B_hyundred_byun Wah mak kalau lulusan Corona angkatan pertama mah sopan ²,aku contohnya 😁",2.0
fakta dokter lois <NUM>  tidak terdaftar di id <NUM>  str nya tdk aktif sejak <NUM> <NUM>  tidak menangani pasien covid <NUM>  sudah diundang ppdb pusat utk mempertanggung jawabkan argumennya <NUM>  jika tdk bisa memberikan laporan ilmiah akan dianggap hoax   amp  dilaporkan ke polisi  stay safe  <URL>,1.0
babinsa koramil tipe b <NUM>  <NUM> magetan dan tiga pilar semprotkan disinfektan guna lindungi warga dari covid  <NUM>  magetan babinsa kelurahan bulukerto koramil tipe b <NUM>  <NUM> magetan kodim <NUM> magetan bersama tiga pilar kelurahan bulukerto menyemprotkan disinfektan <URL>,2.0
idul adha masih ditengah pandemi  menurutmu gimana    yuk berbagi pengalaman menarik kalian dalam merayakan hari raya idul adha dengan menuliskan di kolom komentar ya sob    thread  <URL>,0.0
tular beberapa mesej sebelum ini meminta orang ramai tidak ke ibu pejabat polis daerah   ipd  itu dan balai polis lain kerana didakwa ramai pegawai dijangkiti virus covid  <NUM>  <URL>,2.0
setuju ds <USERNAME>  seolah takde apa berlaku  nak jadi hero vaksin  hanya mengejar populariti negara cpt bg vaksin tanpa ambil kira juga picagari kosong tanpa sebarang vaksin antara salah satu isu besar yg wajib di tangani segera  jangan politikkan isu keselamatan rakyat  <URL>,1.0
rekor <NUM>  <NUM> kasus kematian akibat covid  <NUM> menempatkan ri di urutan teratas  russia menyusul di urutan kedua dengan <NUM> kematian dan brazil dengan <NUM> kematian  <URL>,2.0
bakti  menjaga keselamatan masyarakat       mari bersama berkontribusi mencegah penularan covid  <NUM> dengan tetap mematuhi protokol kesehatan  serta ikut vaksinasi covid  <NUM>   <URL>,0.0
dag dig dug hadapi pandemi covid  <NUM>  sri mulyani minta warga banyak  banyak berdoa <URL>,2.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> berakhir ppkm se jawa bali <URL>,2.0
"Selama PPKM Darurat semua tempat makan dilarang menerima pelanggan untuk makan ditempat

#TetapTaatiPPKM
Dukung Patuhi Bersama https://t.co/ARIq12yQy1",2.0
sampai di tahap sekeluarga diwanti tetangga biar gak keseringan gofood karena takut drivernya pada suspect covid ,1.0
<USERNAME> rp  <NUM>  <NUM>  <NUM> hr   rp  <NUM>  <NUM> dibagi lg berapa mulut dlm <NUM> keluarga penerima  diikurung ppkm manusiawikah bansos sejumlah itu  ,1.0
menghindari bahaya itu harus diutamakan  ppkm darurat adalah bentuk tanggung jawab pemerintah terhadap keselamatan warga bangsa  <URL>,0.0
<USERNAME> gw cuma bingung ko banyak bangettttt yg pada demam dll  gw kaya orang normal aja  sampe mikir ini gw dah di vaksin apa kaga sih,1.0
kita pasti bisa lewatin pandemic covid ini sama  sama gaes ,2.0
ppkm darurat mulai diri sendiri <URL>,0.0
<USERNAME> jangan nder  pake surat pernyataan kek aku kalau gabisa vaksin,2.0
kalo mau vaksin daftar aja dilink atau diwebsite wkwk  terus biasanya sih nanti dpt nomor antrian nya  kalo gw sih gara² pada rebutan nomor antrian terus sama websitenya sleman dibuat antrian online wkwk itu aja baru mulai tgl <NUM> juli wkwk  ,2.0
<USERNAME> ppkm   pernah peluk kan mbak  ,2.0
<USERNAME> gegara video sex rame amet bang  tapi ujungnya antiklimaks banget  beresin pandemi  banyakan ngunyah ivermectin kayaknya  ,1.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> iyaa anda benar masalah nya apa semua org bisa cari info seperti itu   kalau sy sih ide nya lewat kelurahan aja melalui posyandu vaksin yg prioritas   ,1.0
habis vaksin tu bawaan nya ngantuk sama laper banget  untung kemarin libur jadi bisa hibernasi seharian ,2.0
"Koruptor Lukas Enembe
PPKM Rakyat Sehat https://t.co/xQlGWtXgTh",2.0
<USERNAME> <USERNAME> udah dari dulu bang praktek pungli  sblm pandemi  sy ngubur abang sy di pondok rangon  ada perbedaan harga muslim dan non muslim  nasib minoritas ya gtu bang  agamanya ditandain  duitnya diambilin  coba seandainya kejadian ini dibalik  udah pasti demo berjilid  ,1.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> ye sebelum covid mmg boleh teman masuk lr kecuali mcm kes emergency bedah etc  adik sy <NUM>  <NUM> anak dia masuk teman wife dlm lr,2.0
<USERNAME> <USERNAME> <USERNAME> mungkin karena asn yang penghsilannya utuh tidak terdampak ppkm  beda dengan pengusaha kecil  biar adil aja kayanya,1.0
<USERNAME> kalo aku jd pejabat yg walau dengan ppkm gaji dan tunjanganku tetap mengalir lancar keknya bakal maraton nonton tayangan favorit juga sih tapi yo nggak terangan dipost di medsos juga   udah tau keadaan rakyat lg prihatin kok gak ada empatinya,1.0
spesifik nya ds <USERNAME> dah ready utk take over dan memerintah malaysia   even pelan pasca covid dia pun jauh lg baik dari pelan tunggu sampai vaksin dapat mahiaddin <URL>,2.0
<USERNAME> <USERNAME> orang bodoh  mana ada yg mau kema covid woy  bicara nak tak pakai otak  jangan  jangan iri  jangan iri  jangan iri dengki  kotor lah hati kau itu  besok monday pun kau mengeluh  kena fire baru tau kau  bos mu pecat kau orang tak tahu diri  ,1.0
<USERNAME> kmna org  ini  kok gk jdi duta covid lgi  pdhl skrg lgi gawat  nya,2.0
"Pagi gini cek grup WA hampir tiap hari ada weh berita meninggal kebanyakan karna covid.. Kk kls, ortu tmn, sodara, guru2. Hikss sedih bgt😢",1.0
"Kapolsek srumbung menyerahkan beras
Kepedulian Polri disaat diberlakukan PPKM Darurat menyalurkan Bantuan beras Kepada warga yg terdampak Covid 19. https://t.co/NGdihLdvSo",2.0
biaya pemesanan   ordering cost  <URL>                       <URL>,2.0
shaum sunnah di masa ppkm itu godaannya luar biasa  ,2.0
<USERNAME> <USERNAME> hahaha otak anda sampe gak ya   ppkm gak dikasih makan sama pemerintah gagal ini gimana ceritanya  ,1.0
pemerintah sudah kerja maksimal tangani covid  sosialisasi tiada henti  tapi kenyataan ada  kebo  sapi politik dan kadrun dg provokasi utk gagalkan pemerintah demi nafsu kekuasaan mrk rela korbankan nyawa orang banyak  entahlah itu rencana dan kuasa tuhan  ,1.0
<USERNAME> itu udh bagus nder apalagi waktu pandemi gini kan,1.0
<USERNAME> <USERNAME> cuy ini sekarang bukan urusan sakit hati  emang siapa yg menang kalau berujung jadi bagian  emang ada yg menang kalau urusan corona mematikan rakyat banyak  jempol itu di jalankan pakai otak bukan pakai pantat,1.0
<USERNAME> tiati yai  ntar ditunjuk  tunjuk ama lord baden powell lho  katanya covid  <NUM> aman terkendali  ,1.0
penumpukan di jalur verifikasi surat pcr  vaksin di bandara <USERNAME> niat menghindari penumpang positif malah bisa bikin positif berjamaah ini  mohon solusinya  pemberitahuan berkas dr depan pintu masuk n dibuat banyak jalur agr tidak menumpuk  jalur terpisah bagi yg lengkap <URL>,2.0
Sampei ke anak cucuk cicit dah covid tok,2.0
kritik untuk luhut  dokter tirta  jika tidak bisa beri makan tak perlu ppkm  <URL>,2.0
<USERNAME> <USERNAME> sehat terus pak  semoga pandemi cepat berlalu,2.0
kalo pemerintah batalkan vaksinasi berbayar  segera lakukan percepatan vaksinasi  selain puskesmas terdekat  lakukan aja di kelurahan atau apotek bumn  kasus covid makin meninggi  percepat vaksinasi  ,0.0
ppkm alias pelan pelan ku merindukanmu,2.0
denda buat para pedagang di masa ppkm buat apa sih anjir mau dipake aparat atau petinggi jajan apa gimana  orang serba kekurangan masih diporotin  tolol bgt ini negara,1.0
<USERNAME> jgn lupa bpk jg hrs ikut partisipasi dlm penanganan pandemi di negri ini,2.0
latihan jalan keliling dulu  gara ppkm belum bisa ngajakin jalan <URL>,1.0
alfatihah buat papa aku  paklong  abdul rahim bin jantan baru meninggal subuh tadi sebab covid ,2.0
pgn bikin ktp  tapi kalo mau bikin harus ada kartu vaksin dulu katanya  ,1.0
para mafia obat di masa ppkm harus diberantas  vaksin pelajar aman <URL>,2.0
<USERNAME> aku vaksin si  soalnya di tensi dulu si sebelum divaksin,2.0
<USERNAME> bebas melanggar ppkm  jualan gak boleh lalu ngater boleh  eaa,2.0
pemerintah salurkan bansos tambahan rp  <NUM> triliun saat ppkm darurat <URL>  ppkm indonesia pulih <URL>,2.0
"@kompascom Masyarakat yg susah di atur, banyak yg menyepelekan covid, dan bisanya cuma membacot...maunya bebas seolah tidak ada covid, sekarang rasakan akibatnya !! Kehilangan nyawa orang tua, istri, anak, saudara...memang yg kau mau itu kan???",1.0
"PPKM Darurat ini hanya akan direvisi aturan2nya jika status pengendalian tetap terkendali dan sesuai program serta langkah2 strategis taktis yg ditetapkan.

Angka positif flatt dan menuju turun akan menjadi indikator penting, dan ini semua tergantung sikap kita sbg warga negara.",0.0
penyaluran bantuan sosial aslog polri di masa ppkm darurat oleh bhabinkamtibmas desa sidorejo bripka lilik mujiyanto kepada warga yang terdampak covid  <NUM> di wilayah kecamatan bendosari    <NUM>  <NUM>  <NUM>      <URL>,2.0
<USERNAME> <USERNAME> <USERNAME> banyak yg senasib  vaksin hanya di kota,2.0
kapal induk inggris queen elizabeth dilanda wabah covid  <NUM>  <NUM> pelaut terinfeksi       https  t  co  polwmlchrk,1.0
himbauan doa atasi bencana  kapan himbauan kembali ke hukum allah    serba  serbi mmc  pandemi covid belum juga berakhir  namun keganasannya semakin menjadi  jadi karena mutasinya yang begitu cepat  kondisi ini membuat beberapa penjabat memberi himbauan kepada masyarakat dianta <URL>,1.0
<USERNAME> <USERNAME> ppkm om  sdg wfh  ,2.0
semoga ini tahun terakhir pandemi c di bumi  ,2.0
giat polres lahat melakukan penyemprotan cairan disinfektan di beberapa titik zona merah kabupaten lahat           ppkm basmi covid    yuk disiplin ppkm <URL>,2.0
<USERNAME> kami tidak butuh vaksin  kami butuh beras  kami tidak mati karena terpapar  tapi mati karena lapar terkapar  tolong bantu kami bu  pak  negeri ini akan selalu kena bencana  selama air mata fakir miskin masih menetes karena teraniaya kelaparan  allahu akbar  azab allah bagi orang kaya,1.0
ppkm   putuskan pacarmu kembalilah mencintaiku,2.0
<USERNAME> <USERNAME> ada penyimpangan   di covid kan,2.0
<USERNAME> <USERNAME> ya berarti omongan saya benar kan  suruh kasih bukti dulu kalau mau bikin statement covid itu ngga ada  kalau memang terbukti ngga bisa baru diproses,1.0
<USERNAME> yang udah daftar vgr dari kantor  selama nik nya blm terdaftar datanya di website pedulilindungi itu bisa vaksin di tempat lain kok  ,2.0
sertu ode kohe anggota koramil jumantono bersama anggota satpol pp melaksanakan sosialisasi kepada masyarakat terkait ppkm darurat di kecamatan jumantono  <URL>,2.0
masa first round az dibuka  time tu saje je daftar  stay johor  tapi daftar selangor  nak vaksin punya pasal  pilih hari yang cuti sekolah  eh dapat pulak az walaupun tak stay selangor  dah dapat slot  tak fikir banyak dah  terus je pegi selangor just for vaccine  <URL>,2.0
<USERNAME> ppkm pernah percaya kamu mas,2.0
sedang di fase jenuh mungkin kayaknya  apalagi ketika ppkm begini  buat kerja kek gak semangat  di rumah terus ngelakuin hal yang sama berulang  ulang  gak bisa kemana  mana  bahkan sampai jenuh kek gak tau mau ngapain lagi  ,1.0
kamis <NUM> juli <NUM>  pkl  <NUM>  <NUM> wita giat  anggota jaga laksanakan patroli jalan kaki di ds  pringgasela antispasi c  menghimbau masyarakat agar  mengaktipkan ronda malam dan menghimbau agar tetap patuh prokes       <URL>,2.0
pendamping desa membantu vaksinasi di desa dan puskesmas setempat  tracing saat warga desa terkena covid  <NUM>  penyaluran blt dana desa dan bantuan sembako <URL>,2.0
hatur nuhun buat para sahabat <USERNAME>   satgas covid kota bogor <USERNAME>   yg memberikan pinjaman tabung oksigen  semoga terus menebar manfaat bagi rakyat <USERNAME>   colek bang <USERNAME>   mbak <USERNAME>   ustadz <USERNAME>   dan temen di dunia nyata lainnya,0.0
negatif corona positif merana,2.0
<USERNAME> iya astra nok  hbis vaksin tu normal  jeg malamny lgs kluar efeknya,2.0
<USERNAME> sebenarnya kepedulian paling besar yang harus ditumbuhkan pada diri kita dimasa pandemi ini karena bila tidak mau memakai masker bukan kita aja sendiri efeknya tapi keorang banyak sedangkan orang banyak itu punya interkasi lagi dan jadinya malah jadi lebihnya banyak lagi terpapar,1.0
<NUM>  <NUM>   terjadi kemacetan di gt cikupa   jakarta   tangerang merak  karena ada pemeriksaan terkait kelengkapan surat selama ppkm <USERNAME> <URL>,2.0
kabareskrim minta jajarannya tak arogan dan tindak tegas hoax penanganan covid  <NUM> <URL>,2.0
<USERNAME> <USERNAME> bkn  kah ppkm hnya untuk wil  bali dan jawa  lgian ngapain sih disekat sekat  bikin susah rakyat cari makan  ppkm rasa lokcdwon pemerintah ogah rugi ngasih mkn rakyatnya,1.0
@wayvfess Ya Allah hendery pulang gk😡 lagi PPKM  begini malah nongki²😬,1.0
"Indonesia kini menyalip India jadi episentrum Covid di Asia, yaitu dengan infeksi harian melebihi 40.000 selama dua hari berturut-turut. Dan yang mengkhawatirkan adalah varian delta menyebar ke luar Jawa.",1.0
Yang bahaya bukan covid tapi chemtrails,2.0
badan panas meriang mau berobat ke rs pake fwd segen takut nanti dikira covid  yaudah lah berobat ke klinik aja  rs besar sekarang sakit dikit dibilang réaktif covid padahal gejalanya beda,1.0
Ngeri banget ya covid indo sehari aja udah 50 ribu lebih kasusnya ini maunya gimana sih?? Heran heran mau sampe kapan woy,1.0
Emang zolim negara ini ama HRS... Gini ngarep pandemi bakal kelar https://t.co/Gj8KBZa1FE,2.0
"@quoque12 jgn lupa sarapan, ppkm tetap smangatt ya!!",0.0
<USERNAME> dan menunjukkan sertifikat  kartu vaksin minimal dosis pertama  dan strp    surat tanda registrasi pekerja  atau surat perjalanan lainnya  bagi penumpang dengan usia di bawah <NUM> tahun dibatasi untuk sementara waktu    <NUM>  terima kasih   lucas,0.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> para penentang akan tampil berdiri mengatakan nanti makna nya berbeda  nanti artinya berbeda krn bla bla bla huruf ini ketemu itu bisa berbeda tafsir  padahal mah takut ga laku lg mrk kl org pada bisa baca sendiri,1.0
halooo selamat pagii  apakah sudah ada forwardan di grup wa keluarga soal   garpu tala  sbg   vaksin  corona  ,2.0
semangat senin no hoax  vaksin aman  hati nyaman <URL>,0.0
ppkm udah ky boncabe ya berlevel  huhu,2.0
  alhamdulillah saya sudah berusaha karena banyak protes dari masyarakat supaya tidak ditutup  kata ma  ruf <URL>,1.0
polda bali salurkan bantuan ppkm darurat kepada masyarakat kurang mampu <URL>,2.0
dengan dalih tipu  tipu psbb dan ppkm  bukti kalau rezim <NUM> tidak serius dalam upaya penyelamatan bangsa dari wabah corona  ,1.0
Koarmada II Siapkan 2.000 Tempat Tidur untuk Pasien Covid-19 https://t.co/ud7kd0WunJ,0.0
ppkm day <NUM>  huhu mengsedih rasanya kek ada yang ganjel gitu,2.0
<USERNAME> kritik   pemerintah tidak boleh berbisnis dengan rakyatnya  vaksin harus gratis  solusi   keluarin <NUM>  <NUM> t nya,1.0
<USERNAME> pandemi   vaksin   obat   bisnis,2.0
sita harta soeharto untuk dibagikan ke rakyat yang membutuhkan di masa pandemi <URL> <USERNAME> <USERNAME> <USERNAME> <USERNAME>,2.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> makanya patuhi prokes m  ikut ppkm  itu udah ada di berita  anak yg masih balita  aja udah denger soal m  patuhi dan berdoa  di awal pandemi temen baek gw jg ada yg meninggal  ngerti gak wahai orang pinter  ,1.0
meski tidak ada tindak sanksi pidana bagi pelanggar ppkm darurat  pemkot bekasi tetap akan mengawasi kepatuhan aturan khususnya bagi perusahaan dan perkantoran  <USERNAME>   <URL>,2.0
