text,intent
benda tu amanah  untuk kebaikan semua orang  untuk prevent dari kena covid <NUM> yang serious  ada pulak golongan bebal yang menipu vaksin  gila,4.0
"Sedih banget denger ceritanya, tau banget stressor jd ppds itu tinggi ditambah istri sendiri kena covid lagi hamil dan butuh icu 🥺 
Hari ini kaget dapet kabar kalo istri senior tsb meninggal 😭",3.0
<USERNAME> ttp aja bingung gak sih soalnya masih ppkm huhu,4.0
mari bersama hentikan penyebaran covid  <NUM>            <URL>,3.0
fakta dr  lois   tak percaya covid  <NUM>  terkuak  dr  tirta  ngaku dokter dan tak terdaftar di idi <URL>,3.0
<USERNAME> istirahat apa ppkm kaga cukup ya  kenapa nemunya istirahat,4.0
"@ievannpolkka @kemalkrumal @AREAJULID at least pendapatannya gak terdampak pandemi, beda sama pekerja harian masalah ambil kredit ina inu ya konsekuensi sendiri",0.0
gimana sih caranya edukasi ke orang tua  dibilangnya seakan akan aku sok pinter  orangtuaku yg bego  orangtuaku ga terima gitu  sumpah sedih bgt  masalahnya kalo kena covid berdampak buruknya ga ke diri sendiri  banyak orang allahu akbarr ,0.0
<USERNAME> lah sinting kali  jaangan mau dah  protes aje sekalian  lagi pandemi gini anjrit gila kali disuruh keluaran kocak betdah,1.0
<USERNAME> sehat negeriku  anak buahku hari ini vaksin semua bu sekitar <NUM> orang dengan susah payah kasih pemahaman pentingnya vaksin yang di awal awal menolak tapi pada akhirnya semua ikut vaksin  banghanya luar biasa  ,3.0
<USERNAME> <USERNAME> kata siapa akan ga ada  jangan mengada  ada anda  vaksin gratis diperbanyak dan dipercepat  malah  banyak belum divaksin  tabya kenapa sama abang²nya  sekarang sudah ga pake nunggu asal bawa ktp   mana aja  bisa  ga pake daftar online ya bisa  kamu sudah vaksjn belum  ,0.0
<USERNAME> kenapa nggak ppkm stadium <NUM> saja,4.0
mau main ginian  lucu bgt ih melakukan hal positif dikala pandemi tp mote  nya lucu bat <URL>,4.0
tips tangani masker bekas pakai dengan benar  hai sobat bsi  dimasa pandemi ini masker merupakan barang wajib yang harus dipakai dalam berbagai kegiatan dan kondisi  memakai masker dengan bahan dan cara yang benar juga harus menjadi perhatian  <URL> <URL>,3.0
<USERNAME> <USERNAME> mjb  ini mau vaksin <NUM> atau ke <NUM>  ,4.0
dalam hal vaksin berbayar ada pendekatan yang berbeda dalam pemberitaan antara <USERNAME> dan <USERNAME>   <URL> sangat apresiatif terhadap vaksin berbayar  nyaris pemberitaannya kayak advetorial  sedangkan <USERNAME> sangat kritis terhadap vaksin berbayar,3.0
jika data masih tak cukup untuk cucuk vaksin kepada <NUM>  <NUM> tahun  dan hanya nak harapkan herd immunity kat sekolah  tak yah la buka sekolah  students easily outnumbered adults   teacher  admin etc  in school  ,4.0
badan tak sedap ni mat after vaksin  ,4.0
<USERNAME> pak bnyk buzzer anti vaksin di daerah semarang  giring opini vaksin   barang langka  harus di edukasi warganya  karena ngk ada jalan lain hanya vaksin yg bisa menekan laju penambahan angka positivity rate,3.0
masalahnya vaksin gratis aja banyak yg gamau  apalagi harus bayar  ,3.0
kemensos siapkan bansos selama ppkm darurat dengan libatkan dukungan teknologi digital <URL> ppkm basmi covid,3.0
<USERNAME> maka jujurlah semua  kalo memang tidak layak vaksin maka gak akan divaksin  banyak antrian vaksin pulang tanpa hasil  karena memang gak layak vaksin sesuai kondisi tubuh masing  masing,0.0
abis di vaksin malah jadi ga nafsu makan,3.0
"Ga kerasa pak lek udh 4 bulan lalu meninggal, mbah uyut udh 1 bulan lalu meninggal. Ini sih yang bikin pengen cepet"" pulang ke jawa. Pengen banget ke makamnya 🥺. Tp kasus covid masih tinggi bngt di sana. Dan disini pun mulai nyusul tinggi juga 😥",3.0
"@DhafanRB @ridwankamil Cafe nya sudah sesuai aturan dan proses. Kursinya di ambil satpol pp, nah nanti yg mau ngambil berkerumun dikantor satpol pp atau dikelurahan, 2 minggu kemudian covid naek lagi, ppkm lagi, terus weh kitu nepi firaun hirup deui",1.0
good morning  kecuali pada orang yang cucuk vaksin kosong,4.0
<USERNAME> aku tau bro harus diapain  diajak kerumah sakit suruh menghirup nafas yg kena covid wkwkw,4.0
<USERNAME> ppkm satpol,4.0
hijrah belum berakhir sebelum berakhir nya taubat   dan taubat tidak akan berakhir sebelum matahari terbit dari barat   seruan taubat yang minim di tengah kepungan pandemi yang tak tahu kapan berakhir   <URL>,3.0
penyekatan jalan dan pengendalian mobilitas merupakan bagian dari pemberlakuan pembatasan kegiatan masyarakat   ppkm  darurat di wilayah pulau jawa dan pulau bali yang berlaku pada <NUM> sampai <NUM> juli <NUM>  kesiapan satgas polri <URL>,3.0
yaaah nga ada sepakbola jadi nga ada alasan untuk mematuhi ppkm dong   oh iya ding  lupa  kan i hate this city   ,4.0
ealah khutbah isine malah corona hessss,4.0
<USERNAME> ktnya ppkm baru tgl <NUM> julikan    baca di ig beritamedan  ,4.0
biasanya kalo sholat ied gituu kan mulai jam <NUM> ya  dan karena lagi ppkm gini gua mikir kan kalo mulai paling jam set <NUM>  teruss tadi guee dateng jam <NUM>  <NUM>  lah taunya udah selesai anjritttt ,3.0
<USERNAME> <USERNAME> terus melangkah presidenku  sikat terus mafia yang memanfaatkan pandemi untuk memperkaya diri sendiri  ,1.0
<USERNAME> <USERNAME> adik ipar saya ngotot cuma flu biasa  ga mau tes katanya takut nanti dikarantina  dia sekeluarga saat ini tinggal dgn ortu  kemarin  bapaknya dikuburkan setelah dirawat <NUM> hari  ibunya saat ini masih di ruang rawat covid  <URL>,3.0
masi edisi kasian sama efek ppkm  kasian bgt sama tukang bangunan yg diusir karna ga pake masker…,4.0
 bangsaattt  kota peyebar covid,4.0
miris banget baca berita² selama ppkm ini,3.0
@geloraco Kl ambigue dan membuat masy bingung sebaiknya diganti krn bs jd overload atau bingung menghadapi polarisasi dlm masy. Siapa yg mampu memimpin dlm PPKM darurat tersebut dan tentu hrsnya diserahkan pd ybs sehingga PPKM bisa lebih maksimal dan berhasil. Sesuatu kl tdk diserahkan pd,2.0
tapi pak  dulu ada menteri bilangnya gak usah khawatir covid krn gak kuat cuaca di indonesia  gak ditangkap juga pak  <URL>,3.0
<USERNAME> yeayyyyy  vaksin covid  <NUM> aman untuk ibu hamil,3.0
berapa korban lagi karena vaksin <USERNAME> <URL>,3.0
tim penyekatan gabungan kembali melakukan penyekatan di pos dakdakan  kediri  tabanan   hal ini bertujuan untuk mengurangi mobilitas masyarakat saat ppkm darurat berlaku  untuk memutus mata rantai penyebaran covid  <NUM>     <URL>,3.0
<USERNAME>   ppkm,4.0
barisan kuning anti korupsi minta kpk periksa gubernur papua  ppkm pulihkan bangsa <URL>,3.0
<USERNAME> tolong jelaskan keterkaitan nya <URL>,4.0
halo  sambil gue jalan ke tempat vaksin mari kita update jenan,4.0
<USERNAME> <USERNAME> setelah ppkm selesai aku mau ketemu hentod,4.0
plisss badan jangan drop  besok mau vaksin  kuat yuk kuat  ,4.0
selamat pagi ppkm pria pemberani kesayangan mertua jyakhhh <URL>,4.0
bukan juga opini  yg org boleh beda satu sama ketika bersura  tapi harus jelas berdasar evidence based  wajar kalo beda opini terkait kebijakan ppkm ato mungkin administrasi di transportasi  tapi kalo ini  kynya emng ngawur,0.0
halau gelombang mudik iduladha  ratusan kendaraan di jalur penyekatan pantura karawang  diminta putar balik  apalagi yang tidak bisa menunjukkan surat sudah vaksin  dan surat keterangan kerja atau domisili  berita lainnya  <URL> <URL>,3.0
<USERNAME> ga berani  ga dikasih sama ortu  nappeun corona ,4.0
"Banyak bgt org yg gamau test kareba takut Covid. Covid tuh ga dosa kok, beneran. Yang dosa guh kalo lo udah tau lo ada tanda2 Covid tapi malah ttp interaksi terus sm org lain😅",2.0
"Mari kita doakan mas Gibran walikota Solo, semoga lekas negatif Covid dan pulih kesehatannya. https://t.co/EvGwIiChpX",4.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> jangan keluar banyak corona,4.0
<USERNAME> <USERNAME> wa’alaikumsalam  ttp smgt dokter  trmksh atas p’juangan pr nakes spi hari ini yg trs berjibaku agar pasien dpt sembuh  dgn izin allah tentunya  in shaa allah dgn kesabaran pr nakes n pejuang covid lainnya  diganjar pahala yg luar biasa oleh allah swt  aamiin ya robbal’alamin,0.0
<USERNAME> ckck aneh  emg mentri ga blh nonton ikatan cinta yah  emg mentri ga blh santai drmh yah  emg mentri hrus nungguin org kena covid <NUM> jam gtu yah  kocak lo  trs ntr klo pak mahfud ngantuk trs tdr  comen bnyk yg meninggal krn covid enk an tdr  ,1.0
"aku mau vaksin ntar jam 10, bismillah T____T",3.0
"@ruliemaulana Tapi kok, ada prwt yg stlh vaksin, keguguran 2 kali, ada yg alergi obat pdhl sblm2nya gak ada alergi obat apapun, ada yg malah sakit covid berat satu jd meninggal, satu hrs pakai HPNC….sistem VAERS di Indonesia mmg ada?",5.0
<USERNAME> danga corona,4.0
<USERNAME> ppkm darurat lewat zoom shg mrk bs terus diedukasi dan memperbaiki performancenya  utk mrk yg dpt toleransi berjualan hrs memakai masker dan wajib cuci tangan pake sabun sblm  makan dan ini hrs dibiasakan,0.0
"@Alinirmala @dr_koko28 https://t.co/QVj7jvVPWD bisa dibaca di sini kak. intinya gejala ringan ga bole dikasi dexa nanti sembuhnya lama krna sifatnya imunosupresan/neken imun padahal gk ada ""badai sitokin"" berlebihan yg biasanya ada di gejala parah. trust your doctor aja kak, pasti dikasih yg terbaik😊",3.0
<USERNAME>   kirain kalau udah mengenal agama terus jadi cerdas  kok mlh bodoh gitu sihhh ya  iya lah ga ada yang mati di masjid krna corona  krna pas udah parah dibawa ke rs  coba klo udah parah ditaroh aja di masjid  atau di lapangan  atau di kandang kambing  ,0.0
tak payah nk marah sgt budak ni  ayah dia meninggal  so mesti dpat kebenaran rentas negeri  dia pun taktau dia positif covid  jgn semua hangpa nk tibai terus ja  common sense please <URL>,4.0
tetap jualan  ya harus karena kita butuh makan  tpi ikuti aturan ppkm  tukang bubur kena denda ppkm rp <NUM> juta  sempat cari pinjaman untuk bayar  kini malah diberi bantuan   <URL> lewat <USERNAME>,3.0
ternyata pandemi tertangani dengan baik  buktinya mentri nya aja lagi santai menikmati ppkm   tragis <URL>,3.0
operasi yustisi ppkm darurat sidoarjo sisir perkampungan <URL>,3.0
"@happygurls_ jgn lupa sarapan, ppkm tetap smangatt ya!!",2.0
<USERNAME> ya  varian delta mudah menular dengan cepat  banyak yang belum taat memakai masker dengan benar baik cara dan kapan harus memakai masker dan masih banyak yang belum mendapatkan vaksin  ,3.0
<USERNAME> yang kritikal rakyat yang takde vaksin ni kesane ke sini balik kampung lepas tu balik dari raya tahap <NUM> covid,4.0
tim penyekatan gabungan kembali melakukan penyekatan di pos dakdakan  kediri  tabanan   hal ini bertujuan untuk mengurangi mobilitas masyarakat saat ppkm darurat berlaku  untuk memutus mata rantai penyebaran covid  <NUM> di wilkum polres tabanan  <URL>,3.0
<USERNAME> q daftar lho sdhan by link vaksin nusantara,4.0
banyak yang kehilangan orang tersayang karena covid dan grup wa keluarga masih ada aja yang ngeyel ga percaya covid  ,0.0
paket shopee pun ppkm  gak nyampe dah brp hari  ,4.0
ppkm di perpanjang lagi  ah sudah lah,4.0
anggota polsek jatiroto melaksanakan giat ops yustisi ppkm darurat di wilayah kecamatan jatiroto situasi aman terkendali <URL>,3.0
carilah pasangan yg dekat senang  sebab masa akan dtg kalau ade emergency ape senang nak balik rumah mak atau mertua senang  kalau jauh susah  lagi musim covid nie  sedih tgk pasangan yg jauh dari family  ,4.0
<USERNAME> ya mau gimana lagi  bole ga minta libu satu tahun gitu  merayakan covid gitu,4.0
<USERNAME> hayuk  magelang aman dari covid  apalagi pedesaan duh ayem banget,3.0
<USERNAME> bukti jika penangan covid sdh salah  yg gw ragukan sjk awal justru alat rapid test yg jg direvisi dg swap dan pcr  semua alat test diragukan akurasinya oleh byk negara tp dijadikan rujukan untk penanganan medis  akhirnya salah diagnosa dan salah obat  ambyaarrr  ,0.0
mampus la sama ke tak  aku ni yang belum dapat appointment vaksin lagi nate <URL>,4.0
hii ada kak lipp stay safe healthy   amp  have a nice day kaka  sama  sama patuhi protokol agar wabah covid  <NUM> cepat usai dan jangan lupa sarapan juga yaa <URL>,4.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> sebaiknya mbak liza guggling dulu  keyword antri vaksin  atau vaksin gratis terbatas  atau masyarakat kecewa vaksin habis dll  baru nanti kita lanjutkan obrolan ini ya  <URL>,3.0
ppkm udh jadi diperpanjang  ,4.0
makin hari makin ganas aja ya lo tu covid,4.0
crush gue tuh ya gmn ya turn off bgt orang temennye ngasih tau baik baik lg ppkm kok lo malah nongkrong,1.0
<USERNAME> apakah ada peningkatan tes  kalau ada berati bagus curva covid turun  tapi kalau ada penurunan test dan curva covid turun  ya mbok sama aja,4.0
patutnya harini hantar ibu vaksin tp tak larat so judin yg hntar,4.0
aneh banget jualan vaksin,4.0
rakyat kecil sengsara karena adanya pandemi dan karena tindakan pemimpin untuk mengatasi pandemi  ,0.0
dah gini kes covid…mmg boleh buat online forum je laaaa un tu <URL>,4.0
<USERNAME> saya kira kirim aspirasi  pembuat aturan ppkm suruh mundur  ngrusak rakyat  ,4.0
jika undur undur secara alami jalan nya     mundur  itulah yg seharusnya  agar  tidak ber akibat  timbul tenggelam  kerusakan  tapi jika undur undur ada yg memaksa   amp  mengutik utik  agar tetap  maju  lebih baik  kita   mundur ken  ppkm  pak pak kapan mundur  ,0.0
kalau pemerintah tidak transparan dgn alokasi jenis vaksin  bisa jadi kegaduhan baru  drama lagi  pandeminya ga beres  beres  masalahnya nambah terus  ,3.0
<USERNAME> <USERNAME> lho bu  itukan upaya pemerintah  sy yakin pemerintah pun sangat terpaksa memberlakukan aturan tsb  mau corona hilang tapi nda ada yg d usahakan  dirubah piye toh  ,1.0
pemerintah dinilai sudah tepat dalam mengambil kebijakan pemberlakuan pembatasan kegiatan masyarakat   ppkm  darurat  kebijakan ini diambil sebagai respons melonjaknya kasus covid  <NUM> di sejumlah daerah dalam beberapa waktu terakhir  ppkm rakyat sehat <URL>,3.0
<USERNAME> <USERNAME> misal nih dia kena covid dan dicovidkan sama rs  mending tindakan preventif dia nyelametin org byk dan dapet treatment yg bener atau dia bebas aja tu udah tau   tapi gamau periksa akhirnya kena gejala berat dan nyebar ke yg lain  ,0.0
doa kami untuk para nakes dan pasien pejuang covid <URL>,3.0
morningg gengs  ak mo vaksin hari ini  doakan ak yaaaaa  ,3.0
<USERNAME> dimana aja yg penting vaksin  ,4.0
<USERNAME> w yang <NUM> hari ga keluar bahkan gaboleh beli makanan diluar  ga sempet belanja… tbtb ppkm lagi hadeh,3.0
mobil tangguh  seperti diri kita yang berjuang  ada tanggung jawab  ada resiko yang mengintai  duanya berujung kematian  mana yg lebih baik  mati krn pandemi atau mati kelaparan  jadilah seperti mobil yang tangguh  bukan hanya kuat  tapi cerdas menghindari resiko  selamat pagi <URL>,0.0
warga takut tertular  jenazah covid  <NUM> lima kali ditolak warga hingga kades saat mau dimakamkan   <URL> lewat <USERNAME>,3.0
tekan angka penularan covid  <NUM>  personel polsek mare polres bone bersama personel koramil mare melaksanakan operasi yustisi penagakan protokol kesehatan dan pembagian masker yang dipimpin langsung oleh kapolsek mare polres bone akp h  m  nawir di pasar rakyat kec  mare  kab  bone  <URL>,3.0
bismillahirrahmanirrahim   twitter please do your magic magic yes ulala lala lala   cemilannya cemilaaan   stik keju endulita   ukuran gr kalo sekilo dapat <NUM> bungkus  belum ongkir yes   buruan dm untuk kelangsungan hidup hamba rakyat ini selama ppkm  <URL>,4.0
<USERNAME> aku dah tempah baju siot untuk pergi vaksin  awas tunggu ootd ,4.0
mewaspadai manuver politik pegawai kpk yang tidak lolos twk  ppkm basmi covid <URL>,4.0
<USERNAME> <USERNAME> kalo gini terus  berapa lama nakes akan bertahan  mungkin bisa tidak kena penyakit covid dengan apd  tapi bisa menghindar dari penyakit kelelahan  tubuh manusia bukan robot  butuh istirahat  semoga semua nakes diberikan kesehatan oleh  nya,0.0
timotius murib bicara tipu vaksin pelajar aman <URL>,3.0
<USERNAME> padahal selama ppkm ini banyak kejadian yg bersinggungan dengan hukum  knp gak ngasih concern sm hal seperti itu  malah concern sm kejadian hukum dalan sinetron  betul capek sm pejabat indo ,1.0
"Sekarang naik bis harus ada surat vaksin wooww?? Indonesia,
Kirain teh dikasih sarapan pagi 

Keren Negeriku",1.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> <USERNAME> aq paling tidur dulu mbak  lagian mau liburan kmna  arahan ppkm kan hrs diikuti  semalaman memperhatikan sikecil yg lg tidur  trnyata mengasyikan  ada rasa bangga  ada lucunya juga ,0.0
innalillahi wa inna ilaihi rajiun  allahummagfirlahu warhamhu wa  afihi wa  fuanhu  inget di jumatan terakhir sebelum ppkm ketat beliau masih mengisi doa di masjid al  barkah as  syafi  iyah <URL>,3.0
ppkm rakyat sehat <URL>,4.0
aku tanya la dia  “dah ada tarikh  kenapa nak ambik vaksin company lagi  proceed je la dengan date tu”  alasan dia  sebab dia ada allergic  alahai bodoh nya jawapan  padahal dia memilih jenis vaksin  tamak  ,4.0
pandemi hanyalah mitos abad ini,4.0
"Btw mikir, untung pandemi ni dak terjadi pas aku masih sma kek aku sedih nian liat adek aku masa2 sma nyo yang supposed to be seru nian ehh malah online, dan kemungkinan sampe dio lulus jugo.....

Dak ado pensi, liga, class meeting dll....",0.0
<USERNAME> ntar abis ppkm ditemenin ya  ,4.0
"Mencla mencle, kan sudah jelas Pemerintah telah mematok harga Vaksin GR Rp 870rb sekian dan dapat dibeli di Kimia Farma, setelah diprotes dibilang untuk kaum difabel. https://t.co/F3NjKjQ45A",1.0
pilihan asik bikin makin betah di rumah selama ppkm  cukup berlangganan paket p mulai dari rpribu  bulan  dapatkan benefit internet lancar hingga mbps  tv interaktif  dan sambungan telepon jernih hingga <NUM> menit  <URL>,3.0
@Corona_KafirNw @kyai_marufamin jadi capres dengan cara yg sangat kotor,4.0
vaksin berbayar dibatalkan  mahfud md  semua vaksin covid  <NUM> gratis – suara sumsel <URL>,3.0
ppkm paling penting kamu mingkem,4.0
<USERNAME> <USERNAME> saya tahu yg di ss  orangnya sering share info ttg covid yg sumbernya meragukan misal berita ttg aliansi dokter dunia yg blg covid ga mematikan  orgnya sering ngajak debat dokter di twitter tp tiap dijawab selalu disangkal  ,3.0
